respondent_id,country,income_group,survey_year,age_group,gender,education_level,employment_type,urban_rural,genai_usage_frequency,primary_use_case,trust_in_genai_score,fear_of_job_loss_score,ai_should_be_regulated,willing_to_pay_for_genai,monthly_spend_usd,has_experienced_ai_harm,reported_ai_harm,native_language_supported,digital_skills_self_rating,heard_of_hallucination,uses_genai_for_news
SRV-19-2025-0230,Argentina,Upper-middle income,2025,18-24,Female,Vocational,Employed full-time,Suburban,Rarely,Healthcare Info,2,4,Neutral,1,0.0,0,0,1,2,1,0
SRV-19-2025-0231,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Rural,Several times/week,Education/Learning,5,5,Agree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0232,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Employed part-time,Urban,Weekly,Coding,6,6,Agree,0,0.12,0,0,1,9,0,0
SRV-19-2025-0233,Argentina,Upper-middle income,2025,18-24,Prefer not to say,Vocational,Self-employed,Urban,Rarely,Research,7,3,Strongly agree,0,4.62,0,0,1,9,1,1
SRV-19-2025-0234,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Student,Urban,Monthly,None,2,6,Disagree,1,0.0,0,0,1,8,1,0
SRV-19-2025-0235,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed part-time,Urban,Monthly,Healthcare Info,6,4,Disagree,0,21.79,0,0,1,6,1,0
SRV-19-2025-0236,Argentina,Upper-middle income,2025,45-54,Female,Primary,Employed part-time,Urban,Several times/week,Healthcare Info,5,6,Agree,0,21.44,0,0,0,6,1,1
SRV-19-2025-0237,Argentina,Upper-middle income,2025,65+,Female,Bachelor,Student,Urban,Rarely,Research,8,6,Disagree,1,8.46,0,0,1,7,1,0
SRV-19-2025-0238,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Employed part-time,Rural,Never,Healthcare Info,8,6,Agree,0,6.48,0,0,1,8,1,0
SRV-19-2025-0239,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Student,Rural,Daily,Creative Projects,7,7,Strongly agree,1,0.0,0,0,0,6,0,1
SRV-19-2025-0240,Argentina,Upper-middle income,2025,25-34,Female,PhD,Unemployed,Rural,Several times/week,Work/Productivity,7,5,Neutral,0,10.35,1,0,1,8,1,1
SRV-19-2025-0241,Argentina,Upper-middle income,2025,18-24,Male,Bachelor,Homemaker,Urban,Monthly,Creative Projects,7,1,Strongly agree,0,0.0,0,0,1,3,1,1
SRV-19-2025-0242,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Rural,Never,Education/Learning,6,3,Strongly agree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0243,Argentina,Upper-middle income,2025,18-24,Male,No formal,Employed full-time,Urban,Monthly,Creative Projects,4,2,Agree,1,0.0,1,0,1,6,0,0
SRV-19-2025-0244,Argentina,Upper-middle income,2025,45-54,Male,Primary,Employed part-time,Urban,Monthly,Entertainment,7,4,Agree,0,0.0,0,0,1,6,0,0
SRV-19-2025-0245,Argentina,Upper-middle income,2025,35-44,Female,Vocational,Employed full-time,Urban,Monthly,Education/Learning,10,3,Disagree,0,0.0,1,0,1,5,0,0
SRV-19-2025-0246,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Self-employed,Urban,Daily,Education/Learning,7,8,Agree,0,1.33,0,0,1,7,0,0
SRV-19-2025-0247,Argentina,Upper-middle income,2025,35-44,Female,Primary,Student,Urban,Weekly,Education/Learning,10,7,Strongly agree,1,0.85,1,1,1,7,0,0
SRV-19-2025-0248,Argentina,Upper-middle income,2025,25-34,Male,Master,Employed full-time,Urban,Never,Entertainment,9,5,Strongly agree,0,0.0,0,0,0,7,1,1
SRV-19-2025-0249,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Unemployed,Urban,Daily,Personal Assistant,8,6,Disagree,0,10.01,0,0,0,5,0,0
SRV-19-2025-0250,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Student,Suburban,Several times/week,Creative Projects,7,5,Disagree,1,0.0,0,0,1,8,1,0
SRV-19-2025-0251,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Employed full-time,Suburban,Weekly,Entertainment,8,2,Strongly agree,0,8.79,1,0,1,7,1,1
SRV-19-2025-0252,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Homemaker,Suburban,Monthly,None,2,2,Disagree,1,0.0,0,0,1,5,1,1
SRV-19-2025-0253,Argentina,Upper-middle income,2025,65+,Male,No formal,Retired,Urban,Rarely,Coding,8,8,Agree,1,11.87,0,0,1,4,1,1
SRV-19-2025-0254,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Homemaker,Suburban,Monthly,Coding,7,4,Neutral,1,6.32,1,0,0,7,1,1
SRV-19-2025-0255,Argentina,Upper-middle income,2025,18-24,Male,Secondary,Self-employed,Urban,Rarely,Research,3,6,Neutral,0,0.0,0,0,0,9,1,0
SRV-19-2025-0256,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Student,Urban,Rarely,Work/Productivity,4,1,Neutral,0,39.21,0,0,0,5,0,0
SRV-19-2025-0257,Argentina,Upper-middle income,2025,25-34,Male,PhD,Employed part-time,Urban,Monthly,Entertainment,6,4,Agree,1,23.04,0,0,1,5,1,0
SRV-19-2025-0258,Argentina,Upper-middle income,2025,55-64,Male,Vocational,Employed full-time,Urban,Weekly,Research,5,5,Strongly agree,0,0.0,0,0,0,9,0,0
SRV-19-2025-0259,Argentina,Upper-middle income,2025,55-64,Male,Bachelor,Self-employed,Urban,Monthly,Healthcare Info,7,3,Strongly agree,0,0.0,0,0,0,8,0,1
SRV-19-2025-0260,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Employed full-time,Suburban,Rarely,Research,6,5,Disagree,0,4.81,0,0,1,6,0,0
SRV-19-2025-0261,Argentina,Upper-middle income,2025,65+,Female,Bachelor,Homemaker,Rural,Monthly,Healthcare Info,7,6,Strongly agree,1,0.0,0,0,0,8,1,0
SRV-19-2025-0262,Argentina,Upper-middle income,2025,35-44,Female,Master,Self-employed,Suburban,Rarely,None,5,5,Strongly agree,1,0.0,0,0,0,4,1,0
SRV-19-2025-0263,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Employed full-time,Suburban,Daily,Healthcare Info,5,2,Agree,1,0.59,1,0,1,4,0,0
SRV-19-2025-0264,Argentina,Upper-middle income,2025,55-64,Male,Bachelor,Self-employed,Rural,Weekly,Education/Learning,8,4,Strongly agree,0,0.0,1,0,1,5,1,1
SRV-19-2025-0265,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Urban,Rarely,Healthcare Info,2,8,Agree,1,0.0,0,0,0,4,0,1
SRV-19-2025-0266,Argentina,Upper-middle income,2025,45-54,Female,Vocational,Employed full-time,Urban,Several times/week,Personal Assistant,8,4,Agree,0,0.0,0,0,1,5,1,1
SRV-19-2025-0267,Argentina,Upper-middle income,2025,65+,Female,Vocational,Student,Urban,Never,Work/Productivity,5,9,Strongly agree,1,0.0,0,0,0,6,1,0
SRV-19-2025-0268,Argentina,Upper-middle income,2025,35-44,Female,Vocational,Employed full-time,Urban,Several times/week,Healthcare Info,8,7,Agree,1,0.0,0,0,1,5,0,0
SRV-19-2025-0269,Argentina,Upper-middle income,2025,25-34,Non-binary,Vocational,Employed full-time,Urban,Never,None,4,7,Disagree,1,2.22,0,0,1,5,1,1
SRV-19-2025-0270,Argentina,Upper-middle income,2025,65+,Female,PhD,Self-employed,Rural,Several times/week,Work/Productivity,7,6,Strongly agree,1,0.0,0,0,1,6,1,1
SRV-19-2025-0271,Argentina,Upper-middle income,2025,18-24,Female,No formal,Employed full-time,Urban,Daily,Healthcare Info,6,7,Agree,0,0.0,0,0,1,7,1,0
SRV-19-2025-0272,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Self-employed,Suburban,Never,Work/Productivity,2,8,Agree,1,7.38,0,0,1,5,1,0
SRV-19-2025-0273,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Student,Rural,Rarely,Research,1,6,Neutral,0,0.0,0,0,0,6,0,0
SRV-19-2025-0274,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Retired,Urban,Daily,Entertainment,5,8,Agree,1,0.0,0,0,1,3,1,0
SRV-19-2025-0275,Argentina,Upper-middle income,2025,45-54,Female,Primary,Employed full-time,Urban,Monthly,Entertainment,5,7,Agree,1,17.27,0,0,1,8,0,0
SRV-19-2025-0276,Argentina,Upper-middle income,2025,45-54,Male,Master,Self-employed,Suburban,Daily,Personal Assistant,9,5,Disagree,1,14.5,0,0,1,6,0,0
SRV-19-2025-0277,Argentina,Upper-middle income,2025,55-64,Male,Secondary,Employed part-time,Suburban,Rarely,Healthcare Info,8,5,Strongly agree,0,0.0,1,0,1,7,0,0
SRV-19-2025-0278,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Rural,Daily,Creative Projects,4,2,Strongly disagree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0279,Argentina,Upper-middle income,2025,18-24,Non-binary,No formal,Self-employed,Suburban,Rarely,Entertainment,9,7,Agree,0,22.2,1,0,1,6,1,0
SRV-19-2025-0280,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Employed part-time,Suburban,Daily,Healthcare Info,8,5,Strongly agree,1,0.0,0,0,0,5,1,0
SRV-19-2025-0281,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Employed full-time,Suburban,Monthly,Creative Projects,4,8,Strongly agree,1,0.0,0,0,1,7,0,0
SRV-19-2025-0282,Argentina,Upper-middle income,2025,25-34,Female,Vocational,Employed full-time,Urban,Rarely,Personal Assistant,8,5,Agree,1,0.0,1,0,0,4,0,0
SRV-19-2025-0283,Argentina,Upper-middle income,2025,18-24,Male,Primary,Retired,Suburban,Several times/week,Entertainment,7,8,Strongly agree,1,0.0,0,0,0,6,0,0
SRV-19-2025-0284,Argentina,Upper-middle income,2025,55-64,Male,Master,Employed part-time,Rural,Several times/week,Healthcare Info,5,9,Strongly disagree,1,0.0,0,0,1,6,1,1
SRV-19-2025-0285,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Unemployed,Urban,Several times/week,Creative Projects,9,4,Disagree,0,0.0,0,0,1,6,0,0
SRV-19-2025-0286,Argentina,Upper-middle income,2025,55-64,Male,Vocational,Employed full-time,Suburban,Several times/week,Work/Productivity,8,5,Strongly agree,1,0.34,0,0,0,5,1,1
SRV-19-2025-0287,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Student,Suburban,Monthly,Entertainment,7,7,Neutral,1,0.0,1,0,1,6,0,0
SRV-19-2025-0288,Argentina,Upper-middle income,2025,35-44,Female,Master,Employed part-time,Suburban,Several times/week,Coding,8,4,Agree,0,0.0,0,0,1,7,1,1
SRV-19-2025-0289,Argentina,Upper-middle income,2025,18-24,Prefer not to say,Bachelor,Employed full-time,Urban,Never,Entertainment,7,4,Strongly agree,0,0.66,0,0,0,8,1,0
SRV-19-2025-0290,Argentina,Upper-middle income,2025,65+,Male,Bachelor,Employed full-time,Suburban,Several times/week,Entertainment,6,3,Agree,0,0.0,0,0,1,2,1,0
SRV-19-2025-0291,Argentina,Upper-middle income,2025,55-64,Female,Secondary,Employed full-time,Urban,Rarely,Education/Learning,5,2,Neutral,0,0.0,0,0,1,7,1,0
SRV-19-2025-0292,Argentina,Upper-middle income,2025,55-64,Male,Master,Employed part-time,Urban,Never,Coding,9,3,Neutral,1,11.87,0,0,1,7,0,0
SRV-19-2025-0293,Argentina,Upper-middle income,2025,35-44,Female,Bachelor,Retired,Suburban,Several times/week,Personal Assistant,7,5,Strongly agree,0,0.0,0,0,1,4,1,0
SRV-19-2025-0294,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Suburban,Several times/week,None,3,6,Strongly agree,0,10.82,0,0,0,7,0,1
SRV-19-2025-0295,Argentina,Upper-middle income,2025,45-54,Male,Secondary,Retired,Suburban,Rarely,Healthcare Info,5,4,Strongly agree,1,0.0,0,0,1,4,0,0
SRV-19-2025-0296,Argentina,Upper-middle income,2025,65+,Female,Primary,Retired,Rural,Weekly,Education/Learning,7,1,Neutral,1,0.0,0,0,1,7,1,0
SRV-19-2025-0297,Argentina,Upper-middle income,2025,18-24,Prefer not to say,Bachelor,Employed part-time,Rural,Several times/week,Entertainment,3,1,Agree,0,38.69,0,0,1,5,0,1
SRV-19-2025-0298,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Student,Urban,Rarely,Research,4,7,Disagree,1,0.0,0,0,0,6,1,0
SRV-19-2025-0299,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Suburban,Daily,Healthcare Info,7,6,Disagree,0,0.0,0,0,1,7,0,1
SRV-19-2025-0300,Argentina,Upper-middle income,2025,25-34,Male,Vocational,Self-employed,Rural,Daily,Entertainment,4,4,Disagree,0,1.55,1,0,1,7,1,0
SRV-19-2025-0301,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Employed full-time,Urban,Weekly,None,6,8,Strongly agree,0,1.99,0,0,1,6,1,0
SRV-19-2025-0302,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Retired,Suburban,Daily,Education/Learning,7,9,Agree,0,3.23,1,0,0,4,1,0
SRV-19-2025-0303,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Employed full-time,Rural,Weekly,Work/Productivity,9,6,Neutral,0,0.0,0,0,1,6,1,0
SRV-19-2025-0304,Argentina,Upper-middle income,2025,45-54,Male,No formal,Unemployed,Suburban,Rarely,Personal Assistant,5,5,Neutral,0,0.0,0,0,0,6,0,0
SRV-19-2025-0305,Argentina,Upper-middle income,2025,55-64,Male,Bachelor,Employed full-time,Urban,Never,Personal Assistant,5,5,Neutral,0,0.0,0,0,1,7,1,0
SRV-19-2025-0306,Argentina,Upper-middle income,2025,65+,Male,Secondary,Employed full-time,Urban,Several times/week,Entertainment,8,7,Disagree,0,0.0,0,0,0,6,0,0
SRV-19-2025-0307,Argentina,Upper-middle income,2025,25-34,Female,No formal,Student,Urban,Never,Research,3,6,Agree,1,2.27,0,0,1,6,1,0
SRV-19-2025-0308,Argentina,Upper-middle income,2025,35-44,Male,Master,Retired,Urban,Monthly,Entertainment,9,6,Neutral,1,0.72,0,0,1,6,0,0
SRV-19-2025-0309,Argentina,Upper-middle income,2025,65+,Male,Master,Employed full-time,Suburban,Daily,Entertainment,7,9,Disagree,1,0.0,0,0,1,6,1,1
SRV-19-2025-0310,Argentina,Upper-middle income,2025,45-54,Prefer not to say,Bachelor,Employed part-time,Urban,Weekly,Coding,6,7,Strongly agree,1,0.0,0,0,1,9,0,1
SRV-19-2025-0311,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Student,Urban,Several times/week,None,3,7,Strongly agree,0,21.55,0,0,1,7,0,0
SRV-19-2025-0312,Argentina,Upper-middle income,2025,18-24,Female,No formal,Employed full-time,Urban,Daily,Coding,6,7,Strongly agree,0,0.0,0,0,1,7,0,1
SRV-19-2025-0313,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Employed full-time,Suburban,Daily,Research,6,4,Agree,0,14.35,0,0,1,7,0,1
SRV-19-2025-0314,Argentina,Upper-middle income,2025,35-44,Male,Secondary,Employed full-time,Urban,Daily,Coding,5,5,Strongly agree,1,0.0,0,0,0,6,1,1
SRV-19-2025-0315,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed full-time,Urban,Several times/week,None,10,7,Strongly agree,0,0.0,0,0,1,3,1,1
SRV-19-2025-0316,Argentina,Upper-middle income,2025,65+,Female,Master,Employed full-time,Urban,Several times/week,Work/Productivity,3,10,Agree,0,1.47,0,0,1,2,1,0
SRV-19-2025-0317,Argentina,Upper-middle income,2025,45-54,Male,PhD,Employed full-time,Urban,Never,Education/Learning,7,6,Disagree,0,0.0,0,0,1,7,1,0
SRV-19-2025-0318,Argentina,Upper-middle income,2025,35-44,Female,Master,Student,Suburban,Monthly,Entertainment,9,6,Strongly agree,1,14.49,0,0,1,7,1,0
SRV-19-2025-0319,Argentina,Upper-middle income,2025,45-54,Female,Vocational,Employed full-time,Urban,Several times/week,Creative Projects,6,5,Strongly agree,0,0.0,0,0,1,7,0,0
SRV-19-2025-0320,Argentina,Upper-middle income,2025,55-64,Female,Bachelor,Employed part-time,Urban,Monthly,Research,6,1,Disagree,1,0.0,0,0,1,3,0,0
SRV-19-2025-0321,Argentina,Upper-middle income,2025,55-64,Female,Secondary,Employed full-time,Urban,Weekly,Entertainment,3,2,Agree,1,3.03,1,0,0,7,1,1
SRV-19-2025-0322,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Self-employed,Suburban,Rarely,Coding,7,6,Agree,0,0.0,0,1,1,6,0,1
SRV-19-2025-0323,Argentina,Upper-middle income,2025,18-24,Male,Secondary,Self-employed,Urban,Several times/week,Research,9,4,Agree,1,13.94,0,0,1,8,0,0
SRV-19-2025-0324,Argentina,Upper-middle income,2025,45-54,Male,Secondary,Employed full-time,Urban,Rarely,Personal Assistant,2,5,Agree,1,16.98,1,0,1,4,1,0
SRV-19-2025-0325,Argentina,Upper-middle income,2025,18-24,Female,Primary,Employed full-time,Urban,Several times/week,None,4,2,Neutral,1,0.0,1,0,1,6,0,0
SRV-19-2025-0326,Argentina,Upper-middle income,2025,65+,Female,PhD,Employed full-time,Rural,Several times/week,Entertainment,6,8,Strongly agree,1,34.6,0,0,1,8,0,0
SRV-19-2025-0327,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Self-employed,Urban,Rarely,None,9,6,Neutral,1,0.0,0,0,1,8,0,1
SRV-19-2025-0328,Argentina,Upper-middle income,2025,35-44,Female,Secondary,Employed full-time,Urban,Daily,Work/Productivity,6,5,Agree,0,16.66,1,0,1,6,1,0
SRV-19-2025-0329,Argentina,Upper-middle income,2025,65+,Female,Secondary,Self-employed,Rural,Daily,Coding,8,6,Agree,0,0.0,0,0,1,3,1,1
SRV-19-2025-0330,Argentina,Upper-middle income,2025,65+,Female,Vocational,Employed full-time,Urban,Rarely,Coding,8,5,Strongly agree,0,0.0,0,0,1,8,1,0
SRV-19-2025-0331,Argentina,Upper-middle income,2025,55-64,Male,No formal,Employed full-time,Rural,Rarely,Education/Learning,7,4,Disagree,0,0.0,0,0,0,7,0,1
SRV-19-2025-0332,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Retired,Suburban,Several times/week,Education/Learning,9,6,Agree,0,8.8,0,0,0,5,1,1
SRV-19-2025-0333,Argentina,Upper-middle income,2025,18-24,Female,No formal,Unemployed,Urban,Daily,Research,4,7,Neutral,1,0.0,0,0,1,1,1,0
SRV-19-2025-0334,Argentina,Upper-middle income,2025,35-44,Prefer not to say,Bachelor,Retired,Rural,Several times/week,Research,7,6,Disagree,1,0.0,0,0,1,5,1,0
SRV-19-2025-0335,Argentina,Upper-middle income,2025,55-64,Male,Secondary,Employed full-time,Rural,Rarely,Personal Assistant,8,5,Agree,1,0.0,0,0,1,8,0,1
SRV-19-2025-0336,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Self-employed,Urban,Daily,None,3,10,Agree,0,13.6,0,0,1,6,1,1
SRV-19-2025-0337,Argentina,Upper-middle income,2025,35-44,Female,Vocational,Employed full-time,Suburban,Rarely,Entertainment,7,5,Strongly agree,1,0.0,0,0,1,4,1,1
SRV-19-2025-0338,Argentina,Upper-middle income,2025,45-54,Male,Bachelor,Employed part-time,Rural,Rarely,Work/Productivity,6,7,Agree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0339,Argentina,Upper-middle income,2025,55-64,Female,Secondary,Retired,Rural,Several times/week,Work/Productivity,5,5,Strongly agree,0,0.0,0,1,0,6,0,0
SRV-19-2025-0340,Argentina,Upper-middle income,2025,25-34,Male,Master,Self-employed,Suburban,Daily,Healthcare Info,5,4,Agree,0,1.11,0,0,1,8,1,1
SRV-19-2025-0341,Argentina,Upper-middle income,2025,55-64,Female,Bachelor,Self-employed,Urban,Monthly,Entertainment,8,7,Strongly agree,0,0.0,0,0,1,9,1,0
SRV-19-2025-0342,Argentina,Upper-middle income,2025,45-54,Female,Secondary,Unemployed,Suburban,Monthly,Work/Productivity,3,4,Agree,0,0.1,1,0,1,7,0,0
SRV-19-2025-0343,Argentina,Upper-middle income,2025,35-44,Male,Vocational,Employed part-time,Suburban,Weekly,Creative Projects,6,5,Agree,1,1.29,0,0,1,7,0,0
SRV-19-2025-0344,Argentina,Upper-middle income,2025,25-34,Male,No formal,Employed full-time,Urban,Daily,Research,6,4,Strongly agree,0,0.0,0,0,1,5,0,0
SRV-19-2025-0345,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Employed full-time,Urban,Daily,Coding,1,2,Strongly agree,0,6.38,0,0,1,8,0,0
SRV-19-2025-0346,Argentina,Upper-middle income,2025,35-44,Male,Secondary,Unemployed,Urban,Several times/week,Personal Assistant,8,4,Strongly agree,1,0.0,0,0,0,5,0,1
SRV-19-2025-0347,Argentina,Upper-middle income,2025,25-34,Male,Master,Employed full-time,Urban,Rarely,Education/Learning,8,7,Neutral,0,16.51,0,0,1,5,1,0
SRV-19-2025-0348,Argentina,Upper-middle income,2025,25-34,Male,Secondary,Employed full-time,Rural,Rarely,Work/Productivity,4,4,Strongly agree,1,16.64,1,0,1,7,0,0
SRV-19-2025-0349,Argentina,Upper-middle income,2025,35-44,Male,Primary,Homemaker,Urban,Never,Coding,2,2,Agree,0,0.0,0,0,1,5,1,0
SRV-19-2025-0350,Argentina,Upper-middle income,2025,65+,Female,Secondary,Employed part-time,Rural,Daily,Entertainment,7,7,Disagree,1,0.0,1,0,1,2,1,0
SRV-19-2025-0351,Argentina,Upper-middle income,2025,65+,Male,PhD,Student,Urban,Rarely,Personal Assistant,7,1,Agree,0,0.0,0,0,1,7,1,0
SRV-19-2025-0352,Argentina,Upper-middle income,2025,18-24,Male,Bachelor,Employed full-time,Urban,Rarely,Personal Assistant,7,3,Disagree,1,7.36,0,0,1,5,0,0
SRV-19-2025-0353,Argentina,Upper-middle income,2025,35-44,Female,Bachelor,Homemaker,Rural,Rarely,Healthcare Info,8,5,Agree,1,0.0,1,0,1,8,0,0
SRV-19-2025-0354,Argentina,Upper-middle income,2025,25-34,Female,No formal,Employed full-time,Urban,Several times/week,Creative Projects,5,4,Disagree,1,0.0,1,1,1,5,0,0
SRV-19-2025-0355,Argentina,Upper-middle income,2025,25-34,Male,Primary,Employed full-time,Urban,Rarely,Entertainment,6,2,Disagree,1,0.0,0,0,1,7,0,0
SRV-19-2025-0356,Argentina,Upper-middle income,2025,45-54,Female,Master,Self-employed,Urban,Never,Work/Productivity,10,4,Agree,0,0.0,0,0,0,4,1,0
SRV-19-2025-0357,Argentina,Upper-middle income,2025,18-24,Male,Vocational,Employed full-time,Urban,Daily,Coding,6,3,Disagree,0,0.0,0,0,1,5,0,0
SRV-19-2025-0358,Argentina,Upper-middle income,2025,25-34,Male,Bachelor,Employed full-time,Urban,Weekly,Creative Projects,5,7,Strongly agree,0,6.56,1,0,0,6,1,0
SRV-19-2025-0359,Argentina,Upper-middle income,2025,35-44,Male,Bachelor,Student,Urban,Daily,Entertainment,6,4,Strongly agree,0,0.0,0,0,0,6,1,0
SRV-19-2025-0360,Argentina,Upper-middle income,2025,65+,Male,Secondary,Employed full-time,Urban,Monthly,Education/Learning,8,4,Agree,0,16.35,0,0,1,6,0,0
SRV-19-2025-0361,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Employed full-time,Urban,Monthly,Research,1,2,Neutral,1,0.0,0,0,1,6,1,1
SRV-19-2025-0362,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Urban,Several times/week,Research,8,5,Disagree,1,20.56,1,0,1,5,1,0
SRV-19-2025-0363,Argentina,Upper-middle income,2025,35-44,Female,Master,Employed part-time,Suburban,Daily,None,7,4,Agree,0,0.0,1,0,1,6,1,1
SRV-19-2025-0364,Argentina,Upper-middle income,2025,45-54,Female,Primary,Student,Urban,Daily,Entertainment,4,7,Strongly agree,0,1.05,0,0,1,6,0,1
SRV-19-2025-0365,Argentina,Upper-middle income,2025,45-54,Female,Master,Employed full-time,Urban,Daily,Education/Learning,6,5,Strongly agree,0,0.0,0,1,0,5,1,0
SRV-19-2025-0366,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Employed full-time,Urban,Rarely,Education/Learning,6,5,Neutral,1,5.59,0,0,0,4,1,0
SRV-19-2025-0367,Argentina,Upper-middle income,2025,18-24,Female,Secondary,Student,Suburban,Daily,Entertainment,4,3,Neutral,1,3.88,0,0,1,5,1,0
SRV-19-2025-0368,Argentina,Upper-middle income,2025,25-34,Male,PhD,Employed full-time,Urban,Monthly,Education/Learning,8,3,Agree,0,8.31,0,0,1,6,0,0
SRV-19-2025-0369,Argentina,Upper-middle income,2025,25-34,Female,Bachelor,Student,Urban,Monthly,Creative Projects,7,4,Strongly agree,1,18.67,0,0,1,5,1,0
SRV-19-2025-0370,Argentina,Upper-middle income,2025,45-54,Female,Bachelor,Employed full-time,Urban,Weekly,Personal Assistant,7,8,Disagree,0,6.12,0,0,1,10,0,0
SRV-19-2025-0371,Argentina,Upper-middle income,2025,18-24,Female,Bachelor,Employed full-time,Urban,Rarely,Healthcare Info,6,6,Neutral,1,0.0,0,0,0,5,1,0
SRV-19-2025-0372,Argentina,Upper-middle income,2025,25-34,Female,Secondary,Student,Urban,Several times/week,Research,6,5,Neutral,1,7.81,0,0,1,5,1,1
