country,region,income_group,currency,population,primary_language,year,genai_adoption_rate_pct,enterprise_adoption_pct,consumer_adoption_pct,sme_adoption_pct,government_adoption_pct,llm_usage_pct,image_gen_usage_pct,code_gen_usage_pct,voice_ai_usage_pct,video_gen_usage_pct,gdp_contribution_bn_usd,productivity_gain_pct,job_displacement_pct,job_creation_pct,net_job_impact_pct,genai_startups_count,vc_investment_mn_usd,has_national_ai_strategy,regulation_stringency_score,data_privacy_score,copyright_clarity_score,deepfake_law_exists,ai_liability_framework_exists,mandatory_ai_disclosure_law,govt_genai_budget_mn_usd,ai_literacy_score,university_ai_programs_count,k12_ai_curriculum_exists,genai_workforce_pct,reskilling_programs_count,internet_penetration_pct,cloud_readiness_score,gpu_compute_per_1k_usd,avg_internet_speed_mbps,mobile_ai_penetration_pct,public_trust_score,ai_anxiety_index,misinformation_risk_index,deepfake_incidents_reported,genai_used_in_elections,public_debate_maturity_score,native_lang_llm_support,low_resource_language_country,digital_divide_index,gender_ai_gap_score,rural_urban_ai_gap_score,genai_papers_published,genai_patents_filed,intl_ai_collaboration_score,healthcare_genai_adoption_pct,education_genai_adoption_pct,finance_genai_adoption_pct,media_genai_adoption_pct,legal_genai_adoption_pct,agriculture_genai_adoption_pct,global_genai_index_score
Moldova,Europe,Lower-middle income,MDL,2600000,Romanian,2025,34.06,27.1,29.43,23.02,10.14,27.92,24.08,21.07,14.65,6.94,1.34,2.96,4.81,2.09,-2.73,2,2.79,1,39.02,10.32,6.08,1,1,1,0.48,25.95,0,0,0.62,0,33.88,34.17,2.634,51.4,28.79,22.92,72.34,85.89,0,0,10.92,0,1,68.22,18.11,89.36,0,0,39.08,14.7,27.04,26.86,23.67,14.17,9.81,8.82
Belarus,Europe,Upper-middle income,BYR,9400000,Belarusian,2022,33.55,24.27,23.17,23.0,13.99,30.47,14.58,16.34,15.96,5.46,4.17,3.25,2.94,3.08,0.14,9,14.12,1,35.04,56.62,7.92,0,0,0,11.43,21.8,0,0,16.75,1,38.79,33.21,0.693,205.6,29.68,54.35,43.96,76.6,2,0,18.49,0,0,67.38,18.21,57.2,9,6,46.4,19.9,19.4,25.05,23.11,8.52,5.91,10.75
Belarus,Europe,Upper-middle income,BYR,9400000,Belarusian,2023,38.15,24.03,35.59,15.57,12.75,27.52,20.49,19.92,16.6,10.24,6.88,6.64,2.76,3.85,1.09,8,7.61,1,32.62,21.6,28.29,0,0,0,3.16,38.08,0,0,15.26,0,35.42,37.79,5.945,156.2,24.93,54.48,45.3,58.26,6,0,29.74,1,0,59.29,30.23,40.0,13,2,33.84,17.75,31.95,33.4,22.46,23.81,16.84,12.2
Belarus,Europe,Upper-middle income,BYR,9400000,Belarusian,2024,42.89,34.41,39.99,18.91,10.62,37.51,26.67,13.69,14.94,10.47,4.92,3.87,3.6,2.96,-0.64,3,2.94,1,53.48,55.33,39.03,1,1,0,3.07,24.66,0,1,12.93,0,35.51,36.21,0.789,91.6,33.6,55.72,42.63,64.77,2,0,25.81,1,1,75.8,14.47,57.68,13,6,65.83,26.08,34.33,30.75,29.83,23.48,8.99,13.04
Belarus,Europe,Upper-middle income,BYR,9400000,Belarusian,2025,47.16,30.49,44.16,21.71,14.93,38.05,23.18,20.11,16.05,16.87,11.27,5.17,2.55,3.83,1.28,7,14.86,1,32.74,37.32,55.08,0,1,1,15.56,31.94,1,0,12.88,0,36.02,28.08,3.277,122.5,34.62,52.37,52.9,73.0,4,1,47.38,1,1,70.2,25.16,53.27,2,9,45.45,27.06,35.78,32.27,38.96,19.87,10.22,12.19
Kyrgyzstan,Central Asia,Lower-middle income,KGS,6800000,Kyrgyz,2022,13.81,10.54,12.87,9.03,3.3,9.72,7.07,5.82,7.5,4.56,1.14,1.47,1.39,0.0,-1.39,1,1.26,0,9.49,23.85,26.02,0,0,0,3.82,29.88,0,1,4.99,0,25.22,14.13,1.144,133.8,10.18,19.79,81.07,95.0,3,0,34.37,0,1,76.63,11.24,87.01,2,0,4.51,9.66,7.5,8.94,10.74,8.05,2.65,4.69
Kyrgyzstan,Central Asia,Lower-middle income,KGS,6800000,Kyrgyz,2023,6.43,4.9,4.29,3.75,2.49,4.8,2.79,3.09,2.09,2.92,0.45,0.55,0.85,0.42,-0.44,1,0.47,1,24.75,30.85,16.42,0,0,0,3.42,7.91,0,1,0.0,0,25.37,43.74,0.503,140.3,5.4,22.25,78.09,75.46,2,0,22.55,1,1,68.38,4.04,60.47,2,0,28.59,4.05,3.96,4.22,5.13,2.87,3.1,5.1
Kyrgyzstan,Central Asia,Lower-middle income,KGS,6800000,Kyrgyz,2024,11.65,8.55,9.57,4.7,2.83,10.19,5.59,6.48,6.24,4.79,2.44,2.05,1.68,0.69,-0.99,1,0.56,1,32.37,32.95,23.33,1,1,0,4.86,38.67,0,0,4.87,0,25.21,15.07,2.716,33.7,10.3,16.19,84.33,85.94,4,1,20.99,0,1,68.77,9.63,58.88,4,0,39.33,8.37,7.93,7.47,8.05,7.21,2.41,7.1
Kyrgyzstan,Central Asia,Lower-middle income,KGS,6800000,Kyrgyz,2025,15.61,12.88,13.17,10.06,5.86,14.74,11.01,9.32,4.38,3.61,2.89,1.17,2.04,0.75,-1.29,4,3.04,1,32.41,19.46,0.39,1,0,0,4.05,24.19,0,0,6.3,0,24.18,31.69,0.521,57.4,13.14,25.15,76.05,87.96,4,1,5.94,0,1,83.08,0.0,75.15,9,0,17.17,11.4,9.79,10.31,12.63,5.17,7.46,6.1
Tajikistan,Central Asia,Low income,TJS,10000000,Tajik,2022,7.72,5.93,5.69,3.87,2.05,6.34,5.65,4.91,3.42,2.9,0.71,1.34,0.46,0.38,-0.09,1,0.33,0,11.92,17.43,0.0,0,0,0,2.08,18.33,0,0,4.32,0,24.1,22.99,0.617,71.6,6.8,22.81,72.63,95.0,3,0,12.41,0,1,71.91,6.84,90.0,1,0,4.76,4.93,4.41,6.7,4.9,3.8,1.87,4.04
Tajikistan,Central Asia,Low income,TJS,10000000,Tajik,2023,9.36,6.34,6.55,5.02,4.28,6.71,6.51,5.21,3.18,4.07,2.22,2.53,0.45,0.53,0.08,0,0.0,1,3.73,2.11,12.57,0,0,0,2.23,14.13,0,1,0.0,0,26.64,25.9,0.91,33.2,7.81,16.69,76.07,95.0,2,0,11.87,0,1,72.18,10.63,90.0,1,0,15.13,5.76,6.15,5.86,7.34,4.38,2.15,4.07
Tajikistan,Central Asia,Low income,TJS,10000000,Tajik,2024,12.5,8.15,9.05,7.28,3.48,10.0,7.37,5.17,5.58,5.96,1.68,1.38,1.64,0.86,-0.79,2,0.93,1,16.11,20.48,0.09,0,1,0,2.08,24.59,0,0,4.83,0,27.41,16.73,1.161,12.8,11.11,23.11,81.41,86.3,1,0,13.47,0,1,78.56,0.0,63.9,0,1,6.11,8.0,7.36,11.2,7.88,6.12,2.13,4.72
Tajikistan,Central Asia,Low income,TJS,10000000,Tajik,2025,15.93,13.25,14.72,6.64,4.37,11.7,6.87,8.99,7.18,4.82,3.84,2.64,1.26,0.91,-0.35,1,0.14,1,18.97,6.94,0.0,1,0,0,0.64,21.1,0,0,5.16,0,23.42,32.23,0.739,1.0,10.22,22.59,80.02,89.97,0,1,23.83,0,1,72.74,1.87,90.0,1,1,10.67,7.26,10.57,11.95,10.43,6.04,6.91,5.7
Turkmenistan,Central Asia,Upper-middle income,TMT,6100000,Turkmen,2022,50.35,41.88,42.86,32.28,13.51,45.23,34.07,31.5,13.88,18.08,4.02,11.37,2.67,2.77,0.1,2,2.55,1,32.52,58.37,24.04,0,0,0,6.34,52.03,0,0,12.12,0,51.53,37.18,4.926,71.3,42.58,46.43,50.59,80.77,0,0,30.92,1,0,50.61,20.94,47.67,2,1,47.46,39.06,34.3,42.63,43.3,20.41,11.69,16.95
Turkmenistan,Central Asia,Upper-middle income,TMT,6100000,Turkmen,2023,52.76,44.03,47.24,30.42,24.8,39.69,28.76,21.63,13.63,14.38,4.54,10.63,3.85,2.25,-1.6,2,2.15,1,33.15,38.01,34.63,0,0,0,1.49,59.94,0,0,7.87,0,55.57,39.01,0.596,137.5,38.3,45.39,52.34,68.81,1,0,36.52,0,0,45.94,29.49,67.77,7,3,23.09,35.95,33.36,33.06,38.45,24.62,9.31,15.94
Turkmenistan,Central Asia,Upper-middle income,TMT,6100000,Turkmen,2024,59.9,49.88,44.09,31.17,22.35,53.42,43.55,22.96,29.1,26.96,7.76,8.5,5.95,2.2,-3.75,8,5.77,1,41.01,56.51,32.32,1,1,0,2.1,55.82,0,0,1.16,0,56.73,54.45,5.021,111.6,52.48,43.1,54.51,79.88,3,1,27.75,0,0,41.97,27.22,63.37,7,3,57.87,46.24,32.38,50.24,43.18,18.86,15.74,17.14
Turkmenistan,Central Asia,Upper-middle income,TMT,6100000,Turkmen,2025,67.43,43.64,63.32,36.69,33.13,47.95,41.57,29.52,26.95,31.62,6.15,6.6,8.01,3.89,-4.12,5,8.43,1,48.09,47.45,14.95,1,1,1,4.05,49.03,0,1,16.2,0,50.03,51.81,6.641,146.2,41.55,41.79,56.47,69.87,1,1,24.98,1,1,54.43,26.32,62.07,11,3,23.68,45.28,37.33,49.22,43.79,36.79,19.97,15.47
Afghanistan,South Asia,Low income,AFN,40000000,Dari/Pashto,2022,9.47,6.32,7.75,6.01,2.55,6.72,6.38,5.95,2.75,2.05,5.6,2.14,0.32,0.65,0.33,10,5.29,0,12.94,22.34,2.05,0,0,0,8.66,8.32,0,0,2.42,0,19.82,30.65,0.461,1.0,6.58,25.31,83.52,94.88,17,0,12.41,0,0,78.79,9.7,90.0,9,1,20.04,6.26,5.95,7.93,5.36,3.53,4.57,4.98
Afghanistan,South Asia,Low income,AFN,40000000,Dari/Pashto,2023,12.07,9.04,8.57,5.98,5.61,10.36,8.54,5.01,6.73,1.91,10.94,1.6,0.97,0.37,-0.6,12,3.6,1,0.0,3.63,4.1,0,0,0,5.5,23.63,0,0,3.63,0,20.3,5.0,0.253,38.8,9.86,20.0,78.16,95.0,23,0,27.08,0,1,80.22,1.85,90.0,3,0,11.48,7.87,10.11,8.75,9.06,5.02,4.14,3.49
Afghanistan,South Asia,Low income,AFN,40000000,Dari/Pashto,2024,13.93,11.0,10.69,6.07,3.66,11.08,8.45,7.31,4.5,4.06,16.12,3.0,1.88,0.88,-1.0,19,1.84,1,5.53,18.64,15.76,0,0,0,5.82,9.73,1,0,0.0,0,21.58,15.82,1.063,1.0,11.52,21.74,83.98,95.0,29,1,5.0,0,1,76.38,9.01,90.0,11,4,0.0,6.12,9.76,9.59,9.39,4.74,6.32,4.41
Afghanistan,South Asia,Low income,AFN,40000000,Dari/Pashto,2025,9.8,6.79,6.62,5.6,1.97,6.89,6.41,5.56,4.76,3.11,11.59,0.98,0.57,0.25,-0.32,8,1.61,1,24.36,0.0,0.0,0,0,0,6.26,27.38,0,0,5.54,0,22.65,32.24,0.306,67.1,7.03,29.67,75.19,80.21,7,1,5.0,0,1,71.33,5.99,90.0,7,1,0.0,6.54,5.71,8.75,6.8,3.6,3.97,4.65
Yemen,Middle East & North Africa,Low income,YER,34000000,Arabic,2022,4.9,3.1,3.21,2.66,2.64,3.55,2.82,2.89,2.85,1.0,1.88,0.59,0.65,0.19,-0.46,3,1.08,0,6.14,19.59,3.53,0,0,0,1.7,18.01,0,0,0.0,0,16.48,17.18,0.652,37.1,3.77,20.79,77.78,95.0,13,0,5.0,1,1,83.44,6.68,69.66,7,3,2.59,2.63,3.77,3.58,4.08,2.48,1.38,3.05
Yemen,Middle East & North Africa,Low income,YER,34000000,Arabic,2023,2.8,1.9,2.28,1.31,1.37,2.4,1.89,1.0,1.0,1.3,1.79,0.23,0.0,0.39,0.39,0,0.0,1,10.9,14.42,6.65,0,0,0,3.36,13.52,1,0,0.0,0,14.9,5.0,1.244,41.4,1.79,20.3,70.18,93.1,18,0,18.13,0,1,82.25,6.19,90.0,9,4,19.11,1.26,1.72,2.22,1.62,1.0,1.0,2.71
Yemen,Middle East & North Africa,Low income,YER,34000000,Arabic,2024,1.38,1.0,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.4,0.47,0.07,0,0.0,1,12.03,6.18,9.69,1,0,0,3.14,12.41,0,1,0.0,0,14.3,13.61,0.854,55.5,1.0,22.14,80.91,95.0,12,0,5.68,0,1,95.0,1.01,90.0,9,3,20.18,1.0,1.0,1.0,1.0,1.0,1.0,2.59
Yemen,Middle East & North Africa,Low income,YER,34000000,Arabic,2025,2.31,1.75,1.58,1.58,1.0,2.12,1.38,1.0,1.35,1.0,1.67,0.0,0.34,0.15,-0.2,2,0.48,1,21.46,6.06,0.0,0,0,0,3.78,13.59,0,0,0.0,0,15.04,5.0,0.302,48.8,1.44,20.12,75.95,95.0,15,0,5.0,0,1,87.55,2.44,83.64,15,2,25.65,1.11,1.53,1.95,1.8,1.0,1.0,2.92
Syria,Middle East & North Africa,Low income,SYP,22000000,Arabic,2022,12.63,7.57,11.18,5.06,3.38,11.84,7.86,6.63,6.15,5.54,4.49,1.13,0.76,1.0,0.23,2,0.49,0,0.0,21.84,12.03,0,0,0,3.57,16.02,0,1,0.0,0,6.44,7.73,0.173,61.9,8.93,30.16,75.33,95.0,0,0,5.0,0,1,82.13,6.34,85.49,5,1,2.51,8.04,7.07,10.99,10.32,7.15,3.41,3.56
Syria,Middle East & North Africa,Low income,SYP,22000000,Arabic,2023,10.27,8.25,6.85,5.44,4.25,9.09,4.65,6.39,6.02,3.64,6.1,1.52,1.35,0.88,-0.47,2,0.43,0,22.78,18.46,10.56,0,0,0,2.02,33.43,0,0,0.0,0,6.69,14.5,0.947,11.4,7.75,26.78,72.33,91.75,1,0,5.0,0,1,95.0,13.04,75.56,5,2,17.12,6.9,8.48,6.54,7.22,3.07,2.32,5.5
Syria,Middle East & North Africa,Low income,SYP,22000000,Arabic,2024,15.05,8.78,11.24,10.39,7.82,13.15,11.07,9.03,5.9,7.16,3.31,2.31,1.08,1.31,0.23,7,3.51,0,21.29,21.1,15.61,0,1,0,0.76,17.3,0,0,6.59,0,6.8,17.22,1.07,1.0,10.98,30.71,67.67,84.87,18,0,22.35,0,0,95.0,11.2,83.16,5,0,1.27,6.23,9.9,10.86,8.79,6.19,4.51,5.37
Syria,Middle East & North Africa,Low income,SYP,22000000,Arabic,2025,14.29,8.12,11.03,6.02,4.28,10.66,10.46,5.91,5.36,6.02,6.5,2.76,1.11,0.35,-0.76,8,3.56,1,20.5,17.07,13.78,1,1,0,7.62,24.45,0,1,3.8,0,6.57,5.0,0.924,134.9,10.14,19.72,84.23,86.27,16,1,5.0,0,1,95.0,0.0,90.0,2,2,0.0,10.98,7.96,8.88,11.28,6.37,3.94,5.06
Sudan,Middle East & North Africa,Low income,SDG,45000000,Arabic,2022,2.89,2.32,2.69,1.69,1.04,2.14,1.25,1.0,1.15,1.0,2.71,1.14,0.56,0.32,-0.23,3,0.72,0,14.54,10.93,0.0,0,0,0,4.55,2.78,0,0,3.69,0,5.0,5.0,0.15,30.7,2.58,5.0,92.07,95.0,20,0,5.0,1,1,87.44,15.21,90.0,6,2,19.44,1.57,2.28,1.99,2.02,1.64,1.0,2.44
Sudan,Middle East & North Africa,Low income,SDG,45000000,Arabic,2023,2.7,1.55,1.76,1.25,1.0,2.09,1.18,1.5,1.28,1.34,1.45,0.84,0.08,0.03,-0.04,3,0.52,1,15.84,6.29,12.44,0,0,0,10.04,18.76,0,0,7.27,1,5.0,5.0,0.754,5.5,2.12,5.0,95.0,89.25,19,0,5.0,0,1,90.7,1.92,90.0,13,2,1.16,1.52,1.59,2.32,1.66,1.25,1.18,2.35
Sudan,Middle East & North Africa,Low income,SDG,45000000,Arabic,2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.32,0.46,0.38,-0.07,0,0.0,1,9.45,19.52,0.0,1,0,0,3.43,24.53,0,0,1.33,1,5.0,10.51,0.369,1.0,1.0,6.48,95.0,95.0,8,0,5.0,1,1,88.41,2.33,88.47,2,4,3.72,1.0,1.0,1.0,1.0,1.0,1.0,2.53
Sudan,Middle East & North Africa,Low income,SDG,45000000,Arabic,2025,6.5,5.02,5.98,4.0,3.08,5.62,3.37,3.25,2.61,1.36,5.95,0.78,0.32,0.31,-0.01,2,0.5,1,15.73,7.59,0.0,1,0,0,7.17,1.98,0,1,2.5,0,5.0,17.5,1.462,1.0,4.73,5.0,95.0,74.81,24,1,20.23,0,1,94.98,9.19,80.62,21,0,30.55,2.85,4.29,5.09,5.62,2.47,1.19,3.01
Somalia,Sub-Saharan Africa,Low income,SOS,17000000,Somali,2022,6.55,5.1,5.52,3.06,3.26,5.79,4.53,3.42,1.76,2.95,1.25,1.15,1.06,0.18,-0.88,2,0.23,0,0.0,24.66,14.46,0,0,0,0.35,8.86,0,0,7.81,0,5.0,10.82,0.14,5.7,5.86,20.29,78.53,95.0,4,0,7.89,0,1,92.84,0.0,90.0,1,1,10.48,4.01,3.88,5.83,5.14,3.65,2.39,3.01
Somalia,Sub-Saharan Africa,Low income,SOS,17000000,Somali,2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39,0.0,0.21,0.0,-0.21,0,0.0,0,4.54,11.85,0.0,0,0,0,4.07,1.12,0,0,1.93,0,5.0,5.0,0.474,36.8,1.0,22.72,75.37,95.0,7,0,5.0,0,0,95.0,6.96,90.0,3,1,16.01,1.0,1.0,1.0,1.0,1.0,1.0,1.69
Somalia,Sub-Saharan Africa,Low income,SOS,17000000,Somali,2024,5.28,3.92,4.77,2.45,2.02,4.53,3.16,1.9,2.42,2.39,1.77,0.56,1.11,0.64,-0.47,3,0.35,0,8.43,18.16,0.0,1,0,0,4.57,7.97,0,1,3.71,0,5.0,6.25,0.671,1.0,3.49,15.65,88.18,95.0,7,0,6.04,0,1,95.0,2.85,90.0,4,2,0.0,3.36,3.29,4.14,3.4,2.06,2.1,2.26
Somalia,Sub-Saharan Africa,Low income,SOS,17000000,Somali,2025,1.89,1.21,1.24,1.14,1.02,1.44,1.31,1.0,1.08,1.0,0.77,0.03,0.25,0.24,-0.01,1,0.28,1,15.47,10.99,19.42,1,0,0,1.46,12.12,0,1,0.0,0,5.0,15.45,0.728,13.2,1.6,19.13,75.28,91.46,10,1,5.0,0,1,94.47,9.16,85.63,3,0,8.39,1.38,1.2,1.37,1.32,1.0,1.0,2.55
Mali,Sub-Saharan Africa,Low income,XOF,22000000,French,2022,1.86,1.33,1.53,1.0,1.0,1.73,1.0,1.0,1.0,1.0,0.76,0.9,0.0,0.33,0.33,1,0.11,0,9.72,11.56,0.0,0,0,0,4.49,0.0,0,0,5.17,0,7.39,6.02,0.264,15.7,1.15,20.78,83.21,95.0,3,0,17.37,0,1,90.1,0.0,90.0,4,1,3.0,1.13,1.19,1.5,1.45,1.0,1.0,1.99
Mali,Sub-Saharan Africa,Low income,XOF,22000000,French,2023,2.79,2.2,2.44,1.19,1.12,2.63,1.97,1.12,1.17,1.32,0.76,0.65,0.0,0.26,0.26,1,0.15,0,7.47,21.52,14.39,0,0,0,3.19,1.84,0,0,4.5,0,7.3,5.0,0.863,30.5,1.79,20.7,82.78,95.0,2,0,9.04,0,1,86.89,8.26,90.0,4,1,4.07,1.24,1.76,2.25,1.98,1.61,1.0,2.16
Mali,Sub-Saharan Africa,Low income,XOF,22000000,French,2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.17,0.22,0.19,-0.03,0,0.0,1,28.01,5.69,20.86,0,1,0,2.8,18.76,0,0,0.0,0,7.24,14.49,1.069,22.1,1.0,19.13,78.87,92.35,3,0,15.39,0,1,90.32,3.63,90.0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.92
Mali,Sub-Saharan Africa,Low income,XOF,22000000,French,2025,2.48,1.43,1.78,1.42,1.32,2.03,1.1,1.59,1.05,1.0,1.77,0.66,0.44,0.39,-0.05,0,0.0,1,6.41,0.0,4.54,0,0,0,1.23,0.0,0,0,5.69,0,8.08,5.0,1.52,1.0,1.63,25.82,78.96,95.0,5,1,5.0,0,0,91.22,10.72,90.0,3,2,0.15,1.31,1.48,1.65,1.8,1.05,1.0,1.52
Niger,Sub-Saharan Africa,Low income,XOF,25000000,French,2022,3.3,2.08,2.48,1.93,1.57,3.09,2.37,1.27,1.04,1.61,2.01,0.07,0.5,0.03,-0.47,1,0.12,0,10.78,33.34,9.29,0,0,0,3.47,18.79,0,0,2.71,0,7.64,5.0,0.896,1.0,2.92,29.11,69.97,95.0,4,0,9.84,1,1,87.45,1.6,90.0,1,2,10.58,1.79,1.73,2.6,1.98,2.03,1.0,3.34
Niger,Sub-Saharan Africa,Low income,XOF,25000000,French,2023,5.04,2.99,4.18,3.31,2.35,4.22,2.25,2.99,1.47,1.0,1.21,0.37,0.3,0.38,0.08,2,0.81,0,12.38,9.68,0.0,0,0,0,4.55,19.17,0,0,2.42,0,7.36,11.66,1.14,81.3,4.23,20.5,77.4,80.32,4,0,7.43,0,1,88.81,13.77,90.0,6,2,3.86,3.5,3.06,3.22,3.63,2.36,1.0,2.86
Niger,Sub-Saharan Africa,Low income,XOF,25000000,French,2024,7.47,5.8,5.2,3.19,2.58,5.5,5.35,2.92,3.57,1.32,2.27,0.86,1.26,0.46,-0.8,4,0.75,1,20.23,8.26,20.35,0,1,0,7.35,28.26,0,0,4.9,0,6.75,5.0,0.161,1.0,5.01,22.13,80.68,80.31,14,0,5.0,0,0,88.39,5.72,90.0,2,1,0.0,4.47,5.0,4.72,5.04,2.57,3.68,3.65
Niger,Sub-Saharan Africa,Low income,XOF,25000000,French,2025,7.34,4.69,5.04,4.79,2.52,6.75,3.76,4.15,2.8,3.2,3.53,1.7,0.65,0.62,-0.02,3,1.32,1,1.01,24.66,0.0,1,0,0,0.65,6.59,0,0,0.0,0,7.28,16.52,0.592,79.9,5.56,25.48,66.8,85.48,16,0,5.0,0,1,95.0,5.52,82.57,8,1,5.53,5.01,4.83,6.05,4.86,2.13,1.48,3.44
Chad,Sub-Saharan Africa,Low income,XAF,17000000,Arabic/French,2022,8.83,5.94,6.28,3.94,1.95,7.53,4.96,3.3,3.59,1.89,3.17,1.7,0.65,0.0,-0.65,3,1.33,0,15.18,24.43,4.7,0,0,0,1.25,3.25,0,0,2.45,0,5.0,5.0,0.948,61.8,6.48,26.78,71.81,94.85,1,0,30.03,1,1,86.69,3.84,87.79,3,0,10.03,5.66,6.51,7.79,5.47,4.71,3.93,3.79
Chad,Sub-Saharan Africa,Low income,XAF,17000000,Arabic/French,2023,6.13,4.37,3.99,2.49,3.18,4.64,4.18,3.46,3.5,1.92,2.64,1.91,0.65,0.58,-0.07,1,0.47,1,7.33,17.99,9.47,0,0,0,2.88,15.69,0,0,0.0,0,5.0,16.51,0.525,86.5,5.3,24.89,80.11,91.39,11,0,14.52,0,0,95.0,9.24,90.0,3,0,6.57,4.2,4.69,4.47,4.85,3.68,1.7,3.9
Chad,Sub-Saharan Africa,Low income,XAF,17000000,Arabic/French,2024,10.66,6.26,7.87,6.16,5.65,8.36,5.87,4.75,5.23,1.96,4.53,0.35,0.31,1.12,0.8,3,0.93,1,27.1,8.44,0.0,0,1,0,4.4,14.61,0,1,1.64,0,5.0,5.0,0.448,3.9,7.37,31.18,67.62,87.6,9,1,5.0,1,1,87.79,0.0,90.0,4,0,0.0,4.64,6.44,8.23,6.96,5.14,4.05,3.56
Chad,Sub-Saharan Africa,Low income,XAF,17000000,Arabic/French,2025,5.68,4.61,3.87,3.8,1.83,4.4,2.53,3.62,2.19,2.23,2.28,0.3,0.45,0.15,-0.29,4,1.29,1,26.78,27.26,1.98,0,0,0,3.99,8.82,0,1,9.67,0,5.0,5.0,0.935,112.6,4.34,26.02,72.36,84.42,3,1,6.1,0,1,95.0,4.56,90.0,7,2,0.0,2.91,3.39,3.5,3.73,2.69,2.8,3.34
Haiti,Latin America,Low income,HTG,11000000,Haitian Creole,2022,12.47,7.76,10.14,8.42,4.43,11.1,7.5,5.98,5.99,6.0,3.23,3.24,1.37,0.53,-0.83,3,1.37,0,0.0,18.66,15.3,0,0,0,0.22,0.36,0,0,4.69,0,5.0,6.1,0.31,1.0,10.92,13.34,82.89,95.0,4,0,21.06,0,1,88.06,10.04,77.02,0,0,8.71,9.94,6.84,10.17,10.08,7.2,2.91,3.63
Haiti,Latin America,Low income,HTG,11000000,Haitian Creole,2023,12.69,7.92,10.96,6.07,4.15,10.58,8.92,6.27,6.3,6.03,3.71,2.68,0.93,0.5,-0.43,2,0.61,0,14.62,18.8,6.88,0,0,0,0.43,0.0,0,1,1.47,0,5.0,7.64,0.958,1.0,7.91,18.99,77.66,93.71,4,0,25.74,0,1,95.0,0.0,90.0,2,0,0.0,6.2,9.91,10.69,7.78,5.7,4.06,3.87
Haiti,Latin America,Low income,HTG,11000000,Haitian Creole,2024,14.11,11.87,9.47,7.25,6.2,11.82,7.58,5.63,5.85,6.57,3.95,2.63,1.77,1.19,-0.58,5,2.45,0,21.16,10.16,29.71,1,0,0,0.88,0.0,0,0,1.7,0,5.0,5.0,0.813,1.6,11.1,13.82,78.61,74.07,1,0,7.89,0,1,90.87,0.0,69.39,3,0,2.61,8.54,8.92,11.44,9.35,6.65,5.32,3.83
Haiti,Latin America,Low income,HTG,11000000,Haitian Creole,2025,13.91,8.49,11.85,8.08,6.81,13.06,10.39,7.28,5.23,5.1,4.98,1.41,1.84,1.18,-0.66,2,0.23,1,27.72,6.97,0.19,0,0,0,3.78,9.45,0,0,1.14,0,5.0,5.0,0.256,24.9,9.75,13.84,89.76,94.14,4,1,5.0,0,1,91.29,16.12,90.0,4,0,0.0,8.99,8.89,11.59,11.23,7.02,2.44,3.66
Taiwan,East Asia,High income,TWD,23000000,Mandarin,2022,45.43,35.24,31.3,20.71,15.97,39.47,21.55,18.05,14.8,20.89,12.95,8.3,2.55,1.38,-1.16,20,23.73,1,52.14,85.12,52.38,0,0,0,22.8,43.63,5,1,20.62,4,68.43,63.93,7.103,187.8,40.13,55.25,47.32,71.26,7,0,71.03,1,0,27.5,18.51,39.98,30,1,71.82,33.79,34.96,30.09,27.03,25.1,10.52,17.7
Taiwan,East Asia,High income,TWD,23000000,Mandarin,2023,53.2,32.06,50.07,27.1,28.84,47.29,26.77,32.76,30.56,16.31,12.36,6.8,5.01,1.61,-3.39,10,16.16,1,72.0,54.62,63.08,0,0,0,42.61,50.68,1,0,14.9,0,68.41,80.4,2.966,202.5,41.42,49.73,55.05,58.56,7,0,81.36,0,0,37.7,17.1,34.55,50,23,57.2,24.78,34.32,35.43,43.49,22.03,21.52,17.59
Taiwan,East Asia,High income,TWD,23000000,Mandarin,2024,55.32,32.58,50.02,28.38,17.52,52.39,32.28,19.27,21.65,17.85,32.65,10.47,3.47,5.06,1.59,17,27.27,1,65.34,69.16,36.1,1,1,0,39.36,35.8,6,0,16.26,1,68.04,67.05,11.75,212.3,48.38,54.95,46.13,56.03,5,1,62.68,1,0,29.5,31.85,21.27,72,24,44.49,42.3,37.12,35.65,33.9,24.41,26.67,18.61
Taiwan,East Asia,High income,TWD,23000000,Mandarin,2025,53.87,32.01,43.42,30.49,22.77,46.19,22.65,20.15,26.67,15.84,33.58,9.33,3.95,3.87,-0.08,13,48.08,1,72.66,64.02,23.57,1,0,1,58.19,59.49,3,1,17.68,3,61.44,58.51,9.101,246.5,37.31,56.49,46.06,69.18,12,1,68.57,1,0,42.69,25.18,41.2,14,39,46.09,24.51,44.68,44.57,32.36,26.56,19.77,18.85
